name,successor,start,end,region
Крайнем (Kraainem),Бургундия,1130,1435,ЗЕ
Штольберг,Германия,1130,1871,ЗЕ
Рейфершейд,Зальм,1130,1418,ЗЕ
Штромберг,Священная Римская империя,1130,1346,ЗЕ
Вартбург,Тюрингия,1130,1230,ЗЕ
Гап,Франция,1130,1791,ЗЕ
Линь,Франция,1130,1766,ЗЕ
Вайхинген,Цоллерн,1130,1364,ЗЕ
Галлоуэй,Шотландия,1130,1234,ЗЕ
Данбар,Шотландия,1130,1457,ЗЕ
Лимпург,,1130,1441,ЗЕ
Шёнбург,,1130,1300,ЗЕ
Лейсниг,Мейсенская марка,1131,1365,ЗЕ
Андекс (с 1180 Андекс-Мерано),Бавария,1132,1248,ЗЕ
Куйк-Арнсберг,Кёльн,1132,1371,ЗЕ
Кайзерсгейм,Бавария,1133,1803,ЗЕ
Кайсгейм,Бавария,1133,1802,ЗЕ
Морьенн,Пьемонт,1133,1282,ЗЕ
Гогенберг,,1133,1253,ЗЕ
Лауэнбург,Баден-Баден,1134,1689,ЗЕ
Вюртемберг,Германия,1134,1918,ЗЕ
Хейлигенберг,Фюрстенберг,1135,1534,ЗЕ
Хантингдон,Англия,1136,1237,ЗЕ
Вальдботт,Бавария,1136,1806,ЗЕ
Залем,Баден,1136,1803,ЗЕ
Салем (Залмансвейлер),Баден,1136,1803,ЗЕ
Беллеле (Bellelay),Гельветическая республика,1136,1797,ЗЕ
Залмансвейлер,Баден,1137,1803,ЗЕ
Орвьето,Папская область,1137,1450,ЗЕ
Ратцебург,Шверин,1137,1216,ЗЕ
Изенбург-Лимбург-Коверн,,1137,1158,ЗЕ
Дерби,Англия,1138,1322,ЗЕ
Хертфорд,Англия,1138,1314,ЗЕ
Равенсберг,Берг,1138,1346,ЗЕ
Линкольн,Англия,1139,1399,ЗЕ
Аа,Испанские Нидернланды,1139,1512,ЗЕ
Перуджа,Папская область,1139,1571,ЗЕ
Зайн,,1139,1294,ЗЕ
Тироль,Австрия,1140,1665,ЗЕ
Солсбери,Англия,1140,1242,ЗЕ
Эссекс,Англия,1140,1227,ЗЕ
Мехелен (Малин),Брабант,1140,1346,ЗЕ
Ди,Валанс,1140,1275,ЗЕ
Эмс,Гогенэмс,1140,1453,ЗЕ
Бармштедт,Гольштейн-Шаумбург,1140,1375,ЗЕ
Альтена,Горн,1140,1332,ЗЕ
Горбург,Зундгау,1140,1355,ЗЕ
Эшенлоэ,Иффельдорф,1140,1295,ЗЕ
Фробург,Кибург,1140,1307,ЗЕ
Имола,Папская область,1140,1503,ЗЕ
Меген,Франция,1140,1794,ЗЕ
Эрбах,,1140,1647,ЗЕ
Арундел,Англия,1141,1243,ЗЕ
Девон (Девоншир),Англия,1141,1293,ЗЕ
Норфолк,Англия,1141,1338,ЗЕ
Оксфорд,Англия,1141,1388,ЗЕ
Флоранж,Лотарингия,1141,1385,ЗЕ
Фонди,Папская область,1142,1806,ЗЕ
Салуццо,Франция,1142,1543,ЗЕ
Клавесана,,1142,1387,ЗЕ
Урсберг,Бавария,1143,1803,ЗЕ
Вильдесхаузен,Бремен,1143,1270,ЗЕ
Мейсен,Мейсенская марка,1143,1351,ЗЕ
Ар-Ар (Ahr-Ahr),Ар-Нюрбург,1144,1210,ЗЕ
Ар-Хохштаден,Кёльн,1144,1265,ЗЕ
Нюрбург,Кёльн,1144,1290,ЗЕ
Кур (Хур),Швейцария,1144,1803,ЗЕ
Фраунберг,Бавария,1145,1566,ЗЕ
Кройцлинген,Гельветическая республика,1145,1798,ЗЕ
Эвора,Португалия,1145,1165,ЗЕ
Вобург,Бавария,1146,1256,ЗЕ
Риддагсхаузен,Брауншвейг-Вольфенбюттель,1146,1522,ЗЕ
Бургау,Австрия,1147,1301,ЗЕ
Вальдзассен,Бавария,1147,1803,ЗЕ
Вивьер,Валанс,1147,1305,ЗЕ
Маульбронн,Вюртемберг,1147,1806,ЗЕ
Кирхберг,Нассау-Вейльбург,1149,1799,ЗЕ
Пейльштейн,Австрия,1150,1207,ЗЕ
Пернегг,Австрия,1150,1250,ЗЕ
Восточное Брейфне,Англия,1150,1605,ЗЕ
Ортенберг,Бавария,1150,1462,ЗЕ
Хааг,Бавария,1150,1566,ЗЕ
Вёльпе,Брауншвейг,1150,1308,ЗЕ
Роден,Брауншвейг,1150,1334,ЗЕ
Эльслоо,Бургундия,1150,1403,ЗЕ
Вайнсберг,Вюрцбург,1150,1507,ЗЕ
Мюнценберг,Ганау,1150,1255,ЗЕ
Стриен,Голландия,1150,1459,ЗЕ
Майенфельд,Граубюнден,1150,1509,ЗЕ
Хогстретен,Зальм,1150,1738,ЗЕ
Ротенбург,Кирхберг,1150,1268,ЗЕ
Равенштейн,Клеве,1150,1396,ЗЕ
Брандис,Лихтенштейн,1150,1613,ЗЕ
Варфузе,Льеж,1150,1335,ЗЕ
Рункель,Нассау-Вейльбург,1150,1806,ЗЕ
Альмело,Нидерланды,1150,1795,ЗЕ
Кулемборг,Нидерланды,1150,1720,ЗЕ
Вольденберг,Ольденбург,1150,1270,ЗЕ
Алатри,Папская область,1150,1392,ЗЕ
Ананьи,Папская область,1150,1399,ЗЕ
Гомбург,Пфальц,1150,1402,ЗЕ
Мёрс,Саарверден,1150,1501,ЗЕ
Эбринген,Санкт-Галлен,1150,1621,ЗЕ
Клинген,Тоггенбург,1150,1377,ЗЕ
Урслинген,Тюбинген,1150,1434,ЗЕ
Берка,Тюрингия,1150,1304,ЗЕ
Трухендинген,Урах,1150,1401,ЗЕ
Барбансон,Франция,1150,1568,ЗЕ
Мандершейд,,1150,1488,ЗЕ
Флекенштейн,,1150,1259,ЗЕ
Тек,Вюртемберг,1152,1381,ЗЕ
Сансер,Франция,1152,1463,ЗЕ
Данненберг,Брауншвейг-Люнебург,1153,1303,ЗЕ
Шёнталь,Вюртемберг,1153,1802,ЗЕ
Валльмоден,,1154,1529,ЗЕ
Овернь,Франция,1155,1527,ЗЕ
Дынин (Померания-Деммин),Щецин,1156,1264,ЗЕ
Австрия (в 1867 - 1918 Австро-Венгрия),,1156,1918,ЗЕ
Бранденбург,Пруссия,1157,1618,ЗЕ
Валанс,Франция,1157,1456,ЗЕ
Изенбург-Гренцау,Аренберг,1158,1664,ЗЕ
Нассау,Узинген,1159,1728,ЗЕ
Матш,Австрия,1160,1504,ЗЕ
Шаунберг,Австрия,1160,1569,ЗЕ
Штауфен,Австрия,1160,1602,ЗЕ
Поуис-Гвенвинвин,Англия,1160,1293,ЗЕ
Поуис-Мехайн,Англия,1160,1270,ЗЕ
Поуис-Фадог (Керейнион),Англия,1160,1282,ЗЕ
Ронсберг,Берг,1160,1241,ЗЕ
Кефернбург,Бланкенбург,1160,1392,ЗЕ
Дипхольц,Брауншвейг,1160,1583,ЗЕ
Регенштейн,Гальберштадт,1160,1599,ЗЕ
Белле,Савойя,1160,1635,ЗЕ
Леннокс,Шотландия,1160,1361,ЗЕ
Мекленбург,,1160,1520,ЗЕ
Ауэршперг,Австрия,1162,1791,ЗЕ
Ар-Викрат,Гелдерн,1162,1301,ЗЕ
Рибопьер,Франция,1162,1673,ЗЕ
Халлермунд,Брауншвейг-Вольфенбюттель,1163,1411,ЗЕ
Гогенрехберг,Донцдорф,1163,1676,ЗЕ
Читта ди Кастелло,Папская область,1163,1484,ЗЕ
Фиденца,Парм,1163,1549,ЗЕ
Ментейт,Шотландия,1163,1332,ЗЕ
Нижний Зальм,,1163,1639,ЗЕ
Грана,Пьемонт,1164,1780,ЗЕ
Джовагалло,Трезане,1164,1355,ЗЕ
Мателика,Папская область,1165,1578,ЗЕ
Верхний Зальм,,1165,1499,ЗЕ
Шверин,Мекленбург,1167,1358,ЗЕ
Алессандрия,Савойя,1168,1292,ЗЕ
Анхольт,Зальм-Зальм,1169,1641,ЗЕ
Килдэр,Лаген,1169,1745,ЗЕ
Шпигельберг,Нассау-Дицу,1169,1631,ЗЕ
Сенгенидд,Англия,1170,1278,ЗЕ
Варбург,Брауншвейг-Вольфенбюттель,1170,1622,ЗЕ
Рехберг,Вюртемберг,1170,1806,ЗЕ
Понцоне,Генуя,1170,1342,ЗЕ
Зигенхайн,Гессен,1170,1450,ЗЕ
Гельнхаузен,Гессен-Кассель,1170,1736,ЗЕ
Бюдинген,Изенбург,1170,1247,ЗЕ
Реда,Липпе,1170,1365,ЗЕ
Ландсберг,Мейсенская марка,1170,1341,ЗЕ
Кеппель,Нассау,1170,1806,ЗЕ
Монте-Милоне,Папская область,1170,1353,ЗЕ
Альба,Савойя,1170,1292,ЗЕ
Безансон,Франция,1170,1679,ЗЕ
Конде,Франция,1170,1371,ЗЕ
Эльц,Франция,1170,1794,ЗЕ
Оксенштейн,Цвайбрюккен,1170,1485,ЗЕ
Дуглас,Шотландия,1170,1455,ЗЕ
Элинкур,Эно,1170,1350,ЗЕ
Эллебек,Эно,1170,1350,ЗЕ
Гатцфельд,,1170,1635,ЗЕ
Зейнсгейм,Бавария,1172,1806,ЗЕ
Эппштейн,,1172,1433,ЗЕ
Инчиза,Генуя,1173,1342,ЗЕ
Анхальт,,1173,1252,ЗЕ
Арнштедт,,1173,1252,ЗЕ
Путтен,Голландия,1174,1477,ЗЕ
Витгенштейн,Зайн-Витгенштайн,1174,1361,ЗЕ
Тегернзее,Бавария,1177,1347,ЗЕ
Вальдек,Германия,1177,1918,ЗЕ
Брейберг,Гессен,1178,1806,ЗЕ
Дье,Франция,1178,1349,ЗЕ
Ганау,,1178,1451,ЗЕ
Бриксен,Австрия,1179,1803,ЗЕ
Битш,Лотарингия,1179,1570,ЗЕ
Лангр,Франция,1179,1801,ЗЕ
Марштеттен,Бавария,1180,1342,ЗЕ
Лооз-Корсварен,Берг,1180,1806,ЗЕ
Брухгаузен,Брауншвейг,1180,1582,ЗЕ
Бранденбург,Бургундия,1180,1455,ЗЕ
Пирмонт,Вальдек,1180,1711,ЗЕ
Биберах-на-Рисе,Вюртемберг,1180,1803,ЗЕ
Лихтенберг,Ганау и Цвайбрюккен,1180,1480,ЗЕ
Бурен,Гелдерн,1180,1435,ЗЕ
Саксония,Германия,1180,1918,ЗЕ
Шверин,Мекленбург-Шверин,1180,1648,ЗЕ
Вейлар,Пруссия,1180,1815,ЗЕ
Гих,Пруссия,1180,1791,ЗЕ
Мюльхаузен,Пруссия,1180,1803,ЗЕ
Ратцебург,Пруссия,1180,1648,ЗЕ
Вецлар,Регенсбург,1180,1803,ЗЕ
Карпенья,Римини,1180,1269,ЗЕ
Верден,Швеция,1180,1648,ЗЕ
Вестфалия,,1180,1802,ЗЕ
Гогенлоэ,,1180,1551,ЗЕ
Эсслинген,Вюртемберг,1181,1803,ЗЕ
Монфорт,Австрия,1182,1780,ЗЕ
Олдерни,Англия,1182,1238,ЗЕ
Вимпфен,Гессен-Дармштадт,1182,1803,ЗЕ
Цвайбрюккен,Пфальц,1182,1394,ЗЕ
Шуссенрид,Мандершайд,1183,1803,ЗЕ
Ульм,Бавария,1184,1803,ЗЕ
Гуасталла,Австрия,1185,1748,ЗЕ
Ормонд,Англия,1185,1715,ЗЕ
Тирон (Тир-Эогайн),Англия,1185,1607,ЗЕ
Рейнау,Гельветическая республика,1185,1798,ЗЕ
Крема,Милан,1185,1423,ЗЕ
Ирзее,Бавария,1186,1802,ЗЕ
Бремен,Германия,1186,1871,ЗЕ
Верхний Эльзас,Франция,1186,1648,ЗЕ
Гардегг,Австрия,1188,1481,ЗЕ
Ортенбург-Крайбург,Нижняя Бавария,1188,1259,ЗЕ
Дегенберг,Бавария,1189,1607,ЗЕ
Кальв-Вайхинген,Вюртемберг,1189,1361,ЗЕ
Гамбург,Германия,1189,1871,ЗЕ
Диц-Бирштейн,Дицу-Вейльнау,1189,1322,ЗЕ
Диц-Вейльнау,Нассау-Дилленбург,1189,1438,ЗЕ
Асколи-Пичено,Папская область,1189,1482,ЗЕ
Кальв-Лёвенштейн,Тюбинген,1189,1277,ЗЕ
Каррик,Шотландия,1189,1333,ЗЕ
Верд,Эттинген,1189,1359,ЗЕ
Гахберг,Баден,1190,1415,ЗЕ
Баден-Гахберг (Гохберг),Баден-Дурлах,1190,1591,ЗЕ
Лаутерберг,Вальдек,1190,1295,ЗЕ
Риксинген,Лейнинген,1190,1668,ЗЕ
Боркуло,Нидерланды,1190,1777,ЗЕ
Геннеберг-Штрауф,,1190,1245,ЗЕ
Брабант,Бургундия,1191,1430,ЗЕ
Хейдек,Бавария-Ландсхут,1192,1472,ЗЕ
Констанц,Баден,1192,1805,ЗЕ
Кёнигсегг,Вюртемберг,1192,1806,ЗЕ
Мальта,Сицилия,1192,1382,ЗЕ
Ноли,Франция,1192,1797,ЗЕ
Нересгейм,Турн-унд-Таксис,1195,1802,ЗЕ
Деильи,Франция,1195,1419,ЗЕ
Шварцбург-Кефернбург,Шварцбург-Зондерсхаузен,1195,1385,ЗЕ
Герренальб,Вюртемберг,1196,1497,ЗЕ
Эберштейн,,1196,1367,ЗЕ
Иствит (Ис-Айрон),Англия,1197,1295,ЗЕ
Кантреф-Бихан,Англия,1197,1282,ЗЕ
Кантреф-Маур,Англия,1197,1282,ЗЕ
Герлахсгейм,Баден,1197,1806,ЗЕ
Острова (Нормандские острова),Англия,1198,1487,ЗЕ
Марк,Клеве,1198,1391,ЗЕ
Вестербург,Лейнинген,1198,1467,ЗЕ
Соранья,Парм,1198,1791,ЗЕ
Бюрен,Эверштейн,1198,1320,ЗЕ
Котбус,Бранденбург,1199,1462,ЗЕ
Сан-Джиминьяно,Флоренция,1199,1352,ЗЕ
Хай-Мани,Англия,1200,1611,ЗЕ
Миндельгейм,Бавария,1200,1618,ЗЕ
Рейхенштейн,Берг,1200,1806,ЗЕ
Шонховен,Брабант,1200,1494,ЗЕ
Круа,Бургундия,1200,1417,ЗЕ
Зарганс,Гельветическая республика,1200,1798,ЗЕ
Эшвеге,Гессен,1200,1249,ЗЕ
Гент,Испания,1200,1540,ЗЕ
Краненбург,Клеве,1200,1246,ЗЕ
Кайзерсверт,Кёльн,1200,1290,ЗЕ
Висбаден,Майнц,1200,1242,ЗЕ
Турнау,Пруссия,1200,1796,ЗЕ
Браунсгорн,Пфальц,1200,1362,ЗЕ
Милендонк,Франция,1200,1801,ЗЕ
Реймс,Франция,1200,1801,ЗЕ
Штадион,,1200,1741,ЗЕ
Штольценбург,Зальм,1201,1377,ЗЕ
Первейс (Перве),Брабант,1202,1272,ЗЕ
Гойя (Хойя),Брауншвейг-Каленберг,1202,1582,ЗЕ
Фосдиново,Франция,1202,1797,ЗЕ
Ольстер,Англия,1205,1469,ЗЕ
Рейсс-Плауэн,Рейсс младшей линии,1206,1569,ЗЕ
Рейсс-Вайда,Саксония,1206,1532,ЗЕ
Альт-Эберштейн,Ной-Эберштейн,1207,1283,ЗЕ
Мец,Франция,1207,1552,ЗЕ
Ной-Эберштейн,Шпейер,1207,1673,ЗЕ
Барби-Арнштейн,Барби-Барби,1209,1284,ЗЕ
Арберг,Берн,1209,1379,ЗЕ
Плауэн,Саксония,1209,1426,ЗЕ
Гадельн,Ганновер,1210,1852,ЗЕ
Гельфенштейн-Зигмаринген,Гельфенштейн-Визенштейг,1210,1263,ЗЕ
Кемпених,Изенбург,1210,1462,ЗЕ
Гамаль,Льеж,1210,1456,ЗЕ
Гаттара,Папская область,1210,1819,ЗЕ
Гельфенштейн-Гельфенштейн,,1210,1315,ЗЕ
Барби-Линдов,Анхальт,1211,1372,ЗЕ
Линдов,Бранденбург,1211,1577,ЗЕ
Руппин,Бранденбург,1211,1524,ЗЕ
Барби-Руппин,Бранденбург,1212,1524,ЗЕ
Киркель,Пфальц,1212,1386,ЗЕ
Десмонд (Десмума),Англия,1213,1632,ЗЕ
Краутгейм,Баден,1213,1806,ЗЕ
Барби-Барби,Барби-Мюлинген,1213,1651,ЗЕ
Гренцау,Изенбург,1213,1439,ЗЕ
Бракель,город Бракель,1213,1350,ЗЕ
Эльванген,Вюртемберг,1215,1803,ЗЕ
Нёрдлинген,Курпфальц,1215,1803,ЗЕ
Кимзее,Зальцбург,1216,1802,ЗЕ
Сована (Соана),Питильяно,1216,1293,ЗЕ
Санта-Фьора,Тоскана,1216,1633,ЗЕ
Домб,Франция,1216,1762,ЗЕ
Вольфштейн,Гогенлоэ-Кирхберг,1217,1740,ЗЕ
Ванген,Курпфальц,1217,1803,ЗЕ
Шлетштадт,Франция,1217,1648,ЗЕ
Зеккау,Австрия,1218,1660,ЗЕ
Равенна,Венеция,1218,1441,ЗЕ
Бургундия,Габсбург,1218,1313,ЗЕ
Зольмс,Гельветическая республика,1218,1798,ЗЕ
Муртен,Савойя,1218,1255,ЗЕ
Гогенлоэ-Браунек,Шварцбург,1218,1390,ЗЕ
Нижний Изенбург,,1218,1503,ЗЕ
Нойенбург,Австрия,1219,1311,ЗЕ
Нюрнберг,Бавария,1219,1806,ЗЕ
Тюбинген-Асперг,Вюртемберг,1219,1357,ЗЕ
Гослар,Пруссия,1219,1803,ЗЕ
Роттенегг,Бавария,1220,1280,ЗЕ
Пфуллендорф,Баден,1220,1803,ЗЕ
Гимборн,Берг,1220,1806,ЗЕ
Аш,Бургундия,1220,1471,ЗЕ
Шонворст,Бургундия,1220,1403,ЗЕ
Вельцгейм,Вюртемберг,1220,1718,ЗЕ
Грюнинген,Вюртемберг,1220,1343,ЗЕ
Альпен,Кёльн,1220,1378,ЗЕ
Велен,Ландсберг-Велен,1220,1756,ЗЕ
Орейе,Льеж,1220,1373,ЗЕ
Дортмунд,Нассау-Дилленбург,1220,1803,ЗЕ
Франкфурт-на-Майне,Пруссия,1220,1866,ЗЕ
Аннвейлер,Цвайбрюккен,1220,1410,ЗЕ
Вершен,Эно,1220,1415,ЗЕ
Фалькенштейн,Эппштейн,1220,1418,ЗЕ
Нойенар,Вирнбург,1222,1419,ЗЕ
Рейнфельден,Австрия,1225,1330,ЗЕ
Рейсс-Хоф,Нюрнберг,1225,1411,ЗЕ
Остерберг,Рехберг,1225,1745,ЗЕ
Росс,Шотландия,1225,1394,ЗЕ
Любек,Германия,1226,1871,ЗЕ
Кольмар,Франция,1226,1679,ЗЕ
Шпонгейм-Крейцнах,Баден и Пфальц,1227,1416,ЗЕ
Шпонгейм-Штаркенбург,Баден и Пфальц,1227,1444,ЗЕ
Хейлигкройцталь,Вюртемберг,1227,1803,ЗЕ
Камбре,Испания,1227,1543,ЗЕ
Рункель-Вестербург,Лейнинген,1227,1467,ЗЕ
