Meta_ID,GPH_code,GPH_name,start_year,sovereign_GPH_code,sequence_number
UNIT_1892_1061,696,United Arab Emirates (Trucial Oman),1892,UNIT_1816_205,1061
UNIT_1971_1062,696,United Arab Emirates (Trucial Oman),1971,,1062
OMAN_1816_1063,698,Oman (Sultanate of Muscat and Oman),1816,,1063
OMAN_1971_1064,698,Oman (Sultanate of Muscat and Oman),1971,,1064
AFGH_1816_1065,700,Afghanistan,1816,,1065
AFGH_1855_1066,700,Afghanistan,1855,RUSS_1941_560,1066
AFGH_1879_1067,700,Afghanistan,1879,UNIT_1816_205,1067
AFGH_1979_1068,700,Afghanistan,1979,RUSS_1941_560,1068
AFGH_1919_1069,700,Afghanistan,1919,,1069
TURK_1816_1070,701,Turkmenistan,1816,BOKH_1991_3276,1070
TURK_1816_1071,701,Turkmenistan,1816,KHIV_1991_3288,1071
TURK_1881_1072,701,Turkmenistan,1881,RUSS_1941_560,1072
TURK_1991_1073,701,Turkmenistan,1991,,1073
TAJI_1816_1074,702,Tajikistan,1816,KOKA_1991_3272,1074
TAJI_1816_1075,702,Tajikistan,1816,BOKH_1991_3276,1075
TAJI_1868_1076,702,Tajikistan,1868,RUSS_1941_560,1076
TAJI_1991_1077,702,Tajikistan,1991,,1077
KYRG_1816_1078,703,Kyrgyzstan,1816,KOKA_1991_3272,1078
KYRG_1876_1079,703,Kyrgyzstan,1876,RUSS_1941_560,1079
KYRG_1991_1080,703,Kyrgyzstan,1991,,1080
UZBE_1816_1081,704,Uzbekistan,1816,KOKA_1991_3272,1081
UZBE_1816_1082,704,Uzbekistan,1816,BOKH_1991_3276,1082
UZBE_1816_1083,704,Uzbekistan,1816,KHIV_1991_3288,1083
UZBE_1920_1084,704,Uzbekistan,1920,RUSS_1941_560,1084
UZBE_1991_1085,704,Uzbekistan,1991,,1085
KAZA_1816_1086,705,Kazakhstan,1816,RUSS_1941_560,1086
KAZA_1848_1087,705,Kazakhstan,1848,RUSS_1941_560,1087
KAZA_1991_1088,705,Kazakhstan,1991,,1088
PEOP_1816_1089,710,People's Republic of China (China),1816,,1089
PEOP_1860_1090,710,People's Republic of China (China),1860,,1090
PEOP_1937_1091,710,People's Republic of China (China),1937,JAPA_1952_1129,1091
MANC_1932_1092,711,Manchukuo,1932,JAPA_1952_1129,1092
MANC_1945_1093,711,Manchukuo,1945,PEOP_1937_1091,1093
MONG_1816_1094,712,Mongolia,1816,PEOP_1937_1091,1094
MONG_1911_1095,712,Mongolia,1911,,1095
MONG_1919_1096,712,Mongolia,1919,PEOP_1937_1091,1096
MONG_1921_1097,712,Mongolia,1921,RUSS_1941_560,1097
MONG_1921_1098,712,Mongolia,1921,,1098
REPU_1816_1099,713,Republic of China (Taiwan) (Formosa),1816,PEOP_1937_1091,1099
REPU_1895_1100,713,Republic of China (Taiwan) (Formosa),1895,JAPA_1952_1129,1100
REPU_1945_1101,713,Republic of China (Taiwan) (Formosa),1945,,1101
REPU_1971_1102,713,Republic of China (Taiwan) (Formosa),1971,,1102
HONG_1816_1103,720,Hong Kong,1816,PEOP_1937_1091,1103
HONG_1839_1104,720,Hong Kong,1839,UNIT_1816_205,1104
HONG_1841_1105,720,Hong Kong,1841,UNIT_1816_205,1105
HONG_1942_1106,720,Hong Kong,1942,JAPA_1952_1129,1106
HONG_1945_1107,720,Hong Kong,1945,UNIT_1816_205,1107
HONG_1997_1108,720,Hong Kong,1997,PEOP_1937_1091,1108
MACA_1816_1109,721,Macao,1816,PORT_1816_242,1109
MACA_1999_1110,721,Macao,1999,PEOP_1937_1091,1110
KORE_1816_1111,730,Korea (Chosen),1816,,1111
KORE_1897_1112,730,Korea (Chosen),1897,,1112
KORE_1905_1113,730,Korea (Chosen),1905,JAPA_1952_1129,1113
KORE_1907_1114,730,Korea (Chosen),1907,JAPA_1952_1129,1114
KORE_1910_1115,730,Korea (Chosen),1910,JAPA_1952_1129,1115
KORE_1945_1116,730,Korea (Chosen),1945,RUSS_1941_560,1116
KORE_1948_1117,730,Korea (Chosen),1948,NORT_1948_1120,1117
KORE_1948_1118,730,Korea (Chosen),1948,SOUT_1948_1122,1118
NORT_1945_1119,731,North Korea (Democratic People's Republic of Korea),1945,RUSS_1941_560,1119
NORT_1948_1120,731,North Korea (Democratic People's Republic of Korea),1948,,1120
SOUT_1945_1121,732,South Korea (Republic of South Korea),1945,UNIT_1816_3,1121
SOUT_1948_1122,732,South Korea (Republic of South Korea),1948,,1122
FARE_1816_1123,735,Far Eastern Republic,1816,RUSS_1941_560,1123
FARE_1920_1124,735,Far Eastern Republic,1920,,1124
FARE_1922_1125,735,Far Eastern Republic,1922,RUSS_1941_560,1125
JAPA_1816_1126,740,Japan,1816,,1126
JAPA_1860_1127,740,Japan,1860,,1127
JAPA_1945_1128,740,Japan,1945,UNIT_1816_3,1128
JAPA_1952_1129,740,Japan,1952,,1129
RYUK_1816_1130,741,Ryukyu Is.,1816,JAPA_1952_1129,1130
RYUK_1879_1131,741,Ryukyu Is.,1879,JAPA_1952_1129,1131
RYUK_1945_1132,741,Ryukyu Is.,1945,UNIT_1816_3,1132
RYUK_1951_1133,741,Ryukyu Is.,1951,UNIT_1816_3,1133
RYUK_1972_1134,741,Ryukyu Is.,1972,JAPA_1952_1129,1134
INDI_1816_1135,750,India,1816,UNIT_1816_205,1135
INDI_1947_1136,750,India,1947,,1136
FREN_1816_1137,751,French India,1816,UNIT_1816_205,1137
FREN_1816_1138,751,French India,1816,FRAN_1944_227,1138
FREN_1954_1139,751,French India,1954,INDI_1947_1136,1139
PORT_1816_1140,752,Portuguese India,1816,PORT_1816_242,1140
PORT_1961_1141,752,Portuguese India,1961,INDI_1947_1136,1141
PORT_1962_1142,752,Portuguese India,1962,GOAX_1962_3733,1142
PORT_1962_1143,752,Portuguese India,1962,DIUX_1962_3736,1143
PORT_1962_1144,752,Portuguese India,1962,DAMA_1962_3739,1144
PORT_1962_1145,752,Portuguese India,1962,DADR_1954_3742,1145
PORT_1962_1146,752,Portuguese India,1962,NAGA_1954_3745,1146
BHUT_1816_1147,760,Bhutan,1816,TIBE_1951_3976,1147
BHUT_1865_1148,760,Bhutan,1865,UNIT_1816_205,1148
BHUT_1949_1149,760,Bhutan,1949,INDI_1947_1136,1149
BHUT_1971_1150,760,Bhutan,1971,,1150
SIKK_1816_1151,761,Sikkim,1816,TIBE_1951_3976,1151
SIKK_1861_1152,761,Sikkim,1861,UNIT_1816_205,1152
SIKK_1949_1153,761,Sikkim,1949,INDI_1947_1136,1153
SIKK_1975_1154,761,Sikkim,1975,INDI_1947_1136,1154
PAKI_1849_1155,770,Pakistan,1849,INDI_1947_1136,1155
PAKI_1947_1156,770,Pakistan,1947,,1156
BANG_1947_1157,771,Bangladesh,1947,PAKI_1947_1156,1157
BANG_1971_1158,771,Bangladesh,1971,,1158
MYAN_1816_1159,775,Myanmar (Burma),1816,,1159
MYAN_1886_1160,775,Myanmar (Burma),1886,INDI_1947_1136,1160
MYAN_1937_1161,775,Myanmar (Burma),1937,UNIT_1816_205,1161
MYAN_1942_1162,775,Myanmar (Burma),1942,JAPA_1952_1129,1162
MYAN_1945_1163,775,Myanmar (Burma),1945,UNIT_1816_205,1163
MYAN_1948_1164,775,Myanmar (Burma),1948,,1164
SRIL_1816_1165,780,Sri Lanka (Ceylon),1816,UNIT_1816_205,1165
SRIL_1948_1166,780,Sri Lanka (Ceylon),1948,,1166
MALD_1816_1167,781,Maldive Islands,1816,UNIT_1816_205,1167
MALD_1887_1168,781,Maldive Islands,1887,UNIT_1816_205,1168
MALD_1965_1169,781,Maldive Islands,1965,,1169
NEPA_1816_1170,790,Nepal,1816,UNIT_1816_205,1170
NEPA_1923_1171,790,Nepal,1923,,1171
THAI_1816_1172,800,Thailand (Siam),1816,,1172
THAI_1887_1173,800,Thailand (Siam),1887,,1173
THAI_1941_1174,800,Thailand (Siam),1941,JAPA_1952_1129,1174
FREN_1887_1175,810,French Indochina,1887,FRAN_1944_227,1175
FREN_1941_1176,810,French Indochina,1941,JAPA_1952_1129,1176
FREN_1945_1177,810,French Indochina,1945,FRAN_1944_227,1177
FREN_1946_1178,810,French Indochina,1946,FRAN_1944_227,1178
FREN_1945_1179,810,French Indochina,1945,KWAN_1946_3358,1179
FREN_1949_1180,810,French Indochina,1949,VIET_1975_1205,1180
FREN_1954_1181,810,French Indochina,1954,LAOS_1975_1197,1181
FREN_1953_1182,810,French Indochina,1953,CAMB_1953_1191,1182
CAMB_1816_1183,811,Cambodia (Kampuchea),1816,THAI_1941_1174,1183
CAMB_1816_1184,811,Cambodia (Kampuchea),1816,VIET_1975_1205,1184
CAMB_1833_1185,811,Cambodia (Kampuchea),1833,VIET_1975_1205,1185
CAMB_1863_1186,811,Cambodia (Kampuchea),1863,FRAN_1944_227,1186
CAMB_1887_1187,811,Cambodia (Kampuchea),1887,FREN_1953_1182,1187
CAMB_1941_1188,811,Cambodia (Kampuchea),1941,JAPA_1952_1129,1188
CAMB_1945_1189,811,Cambodia (Kampuchea),1945,,1189
CAMB_1979_1190,811,Cambodia (Kampuchea),1979,VIET_1975_1208,1190
CAMB_1953_1191,811,Cambodia (Kampuchea),1953,,1191
LAOS_1816_1192,812,Laos,1816,THAI_1941_1174,1192
LAOS_1893_1193,812,Laos,1893,FRAN_1944_227,1193
LAOS_1893_1194,812,Laos,1893,FREN_1953_1182,1194
LAOS_1945_1195,812,Laos,1945,JAPA_1952_1129,1195
LAOS_1954_1196,812,Laos,1954,,1196
LAOS_1975_1197,812,Laos,1975,VIET_1975_1205,1197
VIET_1816_1198,815,Vietnam,1816,,1198
VIET_1887_1199,815,Vietnam,1887,FREN_1953_1182,1199
VIET_1945_1200,815,Vietnam,1945,PEOP_1937_1091,1200
VIET_1946_1201,815,Vietnam,1946,FRAN_1944_227,1201
VIET_1949_1202,815,Vietnam,1949,FRAN_1944_227,1202
VIET_1954_1203,815,Vietnam,1954,VIET_1975_1208,1203
VIET_1955_1204,815,Vietnam,1955,REPU_1975_1210,1204
VIET_1975_1205,815,Vietnam,1975,,1205
VIET_1945_1206,816,"Vietnam, Democratic Rep.",1945,FRAN_1944_227,1206
VIET_1954_1207,816,"Vietnam, Democratic Rep.",1954,,1207
VIET_1975_1208,816,"Vietnam, Democratic Rep.",1975,VIET_1975_1205,1208
REPU_1955_1209,817,Republic of Vietnam,1955,,1209
REPU_1975_1210,817,Republic of Vietnam,1975,VIET_1975_1205,1210
MALA_1826_1211,820,Malaysia (British Malaya),1826,,1211
MALA_1946_1212,820,Malaysia (British Malaya),1946,UNIT_1816_205,1212
MALA_1948_1213,820,Malaysia (British Malaya),1948,UNIT_1816_205,1213
MALA_1957_1214,820,Malaysia (British Malaya),1957,,1214
FEDE_1896_1215,821,Federated Malay States,1896,UNIT_1816_205,1215
FEDE_1942_1216,821,Federated Malay States,1942,JAPA_1952_1129,1216
FEDE_1945_1217,821,Federated Malay States,1945,UNIT_1816_205,1217
FEDE_1946_1218,821,Federated Malay States,1946,MALA_1957_1214,1218
SABA_1816_1219,823,Sabah (North Borneo),1816,SULU_1915_4104,1219
SABA_1816_1220,823,Sabah (North Borneo),1816,BRUN_1984_1249,1220
SABA_1878_1221,823,Sabah (North Borneo),1878,UNIT_1816_205,1221
SABA_1888_1222,823,Sabah (North Borneo),1888,UNIT_1816_205,1222
SABA_1942_1223,823,Sabah (North Borneo),1942,JAPA_1952_1129,1223
SABA_1945_1224,823,Sabah (North Borneo),1945,UNIT_1816_205,1224
SABA_1963_1225,823,Sabah (North Borneo),1963,MALA_1957_1214,1225
SABA_1963_1226,823,Sabah (North Borneo),1963,PHIL_1946_1255,1226
SARA_1816_1227,824,Sarawak,1816,BRUN_1984_1249,1227
SARA_1841_1228,824,Sarawak,1841,,1228
SARA_1888_1229,824,Sarawak,1888,UNIT_1816_205,1229
SARA_1941_1230,824,Sarawak,1941,JAPA_1952_1129,1230
SARA_1945_1231,824,Sarawak,1945,UNIT_1816_205,1231
SARA_1963_1232,824,Sarawak,1963,MALA_1957_1214,1232
STRA_1826_1233,827,Straits Settlements,1826,UNIT_1816_205,1233
STRA_1942_1234,827,Straits Settlements,1942,JAPA_1952_1129,1234
STRA_1945_1235,827,Straits Settlements,1945,UNIT_1816_205,1235
STRA_1946_1236,827,Straits Settlements,1946,MALA_1957_1214,1236
STRA_1946_1237,827,Straits Settlements,1946,SABA_1963_1226,1237
STRA_1946_1238,827,Straits Settlements,1946,SING_1965_1244,1238
SING_1816_1239,830,Singapore,1816,JOHO_1946_4064,1239
SING_1824_1240,830,Singapore,1824,UNIT_1816_205,1240
SING_1826_1241,830,Singapore,1826,STRA_1946_1238,1241
SING_1946_1242,830,Singapore,1946,UNIT_1816_205,1242
SING_1963_1243,830,Singapore,1963,MALA_1957_1214,1243
SING_1965_1244,830,Singapore,1965,,1244
BRUN_1816_1245,835,Brunei,1816,,1245
BRUN_1888_1246,835,Brunei,1888,UNIT_1816_205,1246
BRUN_1941_1247,835,Brunei,1941,JAPA_1952_1129,1247
BRUN_1945_1248,835,Brunei,1945,UNIT_1816_205,1248
BRUN_1984_1249,835,Brunei,1984,,1249
PHIL_1816_1250,840,Philippines,1816,VICE_1816_1550,1250
PHIL_1821_1251,840,Philippines,1821,SPAI_1816_238,1251
PHIL_1898_1252,840,Philippines,1898,UNIT_1816_3,1252
PHIL_1942_1253,840,Philippines,1942,JAPA_1952_1129,1253
PHIL_1945_1254,840,Philippines,1945,UNIT_1816_3,1254
PHIL_1946_1255,840,Philippines,1946,,1255
INDO_1816_1256,850,Indonesia (Dutch East Indies),1816,UNIT_1816_205,1256
INDO_1816_1257,850,Indonesia (Dutch East Indies),1816,NETH_1945_210,1257
INDO_1942_1258,850,Indonesia (Dutch East Indies),1942,JAPA_1952_1129,1258
INDO_1945_1259,850,Indonesia (Dutch East Indies),1945,,1259
INDO_1949_1260,850,Indonesia (Dutch East Indies),1949,,1260
WEST_1816_1261,851,West Irian (Dutch New Guinea),1816,NEWG_1884_4240,1261
WEST_1828_1262,851,West Irian (Dutch New Guinea),1828,INDO_1949_1260,1262
WEST_1942_1263,851,West Irian (Dutch New Guinea),1942,JAPA_1952_1129,1263
WEST_1945_1264,851,West Irian (Dutch New Guinea),1945,INDO_1949_1260,1264
WEST_1949_1265,851,West Irian (Dutch New Guinea),1949,NETH_1945_210,1265
WEST_1962_1266,851,West Irian (Dutch New Guinea),1962,UNIT_1945_2,1266
WEST_1963_1267,851,West Irian (Dutch New Guinea),1963,INDO_1949_1260,1267
WEST_1969_1268,851,West Irian (Dutch New Guinea),1969,INDO_1949_1260,1268
EAST_1816_1269,860,East Timor (Portuguese Timor),1816,PORT_1816_242,1269
EAST_1942_1270,860,East Timor (Portuguese Timor),1942,JAPA_1952_1129,1270
EAST_1945_1271,860,East Timor (Portuguese Timor),1945,PORT_1816_242,1271
EAST_1975_1272,860,East Timor (Portuguese Timor),1975,INDO_1949_1260,1272
EAST_1976_1273,860,East Timor (Portuguese Timor),1976,INDO_1949_1260,1273
EAST_2002_1274,860,East Timor (Portuguese Timor),2002,,1274
AUST_1816_1275,900,Australia,1816,,1275
AUST_1901_1276,900,Australia,1901,UNIT_1816_205,1276
AUST_1920_1277,900,Australia,1920,,1277
NEWS_1816_1278,901,New South Wales,1816,UNIT_1816_205,1278
NEWS_1901_1279,901,New South Wales,1901,AUST_1920_1277,1279
WEST_1816_1280,902,Western Australia,1816,,1280
WEST_1829_1281,902,Western Australia,1829,UNIT_1816_205,1281
WEST_1901_1282,902,Western Australia,1901,AUST_1920_1277,1282
SOUT_1816_1283,903,South Australia,1816,NEWS_1901_1279,1283
SOUT_1836_1284,903,South Australia,1836,UNIT_1816_205,1284
SOUT_1901_1285,903,South Australia,1901,AUST_1920_1277,1285
VICT_1816_1286,904,Victoria,1816,NEWS_1901_1279,1286
VICT_1851_1287,904,Victoria,1851,UNIT_1816_205,1287
VICT_1901_1288,904,Victoria,1901,AUST_1920_1277,1288
QUEE_1816_1289,905,Queensland,1816,NEWS_1901_1279,1289
QUEE_1859_1290,905,Queensland,1859,UNIT_1816_205,1290
QUEE_1901_1291,905,Queensland,1901,AUST_1920_1277,1291
TASM_1816_1292,906,Tasmania,1816,NEWS_1901_1279,1292
TASM_1825_1293,906,Tasmania,1825,UNIT_1816_205,1293
TASM_1901_1294,906,Tasmania,1901,AUST_1920_1277,1294
PAPU_1949_1295,910,Papua New Guinea,1949,PAPU_1975_1303,1295
PAPU_1949_1296,910,Papua New Guinea,1949,NEWG_1975_1309,1296
PAPU_1975_1297,910,Papua New Guinea,1975,,1297
PAPU_1816_1298,911,Papua (British New Guinea),1816,NEWG_1884_4240,1298
PAPU_1883_1299,911,Papua (British New Guinea),1883,QUEE_1901_1291,1299
PAPU_1884_1300,911,Papua (British New Guinea),1884,UNIT_1816_205,1300
PAPU_1888_1301,911,Papua (British New Guinea),1888,UNIT_1816_205,1301
PAPU_1902_1302,911,Papua (British New Guinea),1902,AUST_1920_1277,1302
PAPU_1975_1303,911,Papua (British New Guinea),1975,PAPU_1975_1297,1303
NEWG_1816_1304,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1816,NEWG_1884_4240,1304
NEWG_1884_1305,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1884,GERM_1990_301,1305
NEWG_1914_1306,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1914,AUST_1920_1277,1306
NEWG_1919_1307,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1919,USPA_1947_1361,1307
NEWG_1920_1308,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1920,AUST_1920_1277,1308
NEWG_1975_1309,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1975,PAPU_1975_1297,1309
NEWZ_1816_1310,920,New Zealand,1816,NEWS_1901_1279,1310
NEWZ_1840_1311,920,New Zealand,1840,UNIT_1816_205,1311
NEWZ_1920_1312,920,New Zealand,1920,,1312
COOK_1816_1313,925,Cook Is.,1816,,1313
COOK_1888_1314,925,Cook Is.,1888,UNIT_1816_205,1314
COOK_1901_1315,925,Cook Is.,1901,NEWZ_1920_1312,1315
COOK_1965_1316,925,Cook Is.,1965,NEWZ_1920_1312,1316
NEWC_1816_1317,930,New Caledonia and Dependencies,1816,,1317
NEWC_1853_1318,930,New Caledonia and Dependencies,1853,FRAN_1944_227,1318
NEWC_1946_1319,930,New Caledonia and Dependencies,1946,FRAN_1944_227,1319
NEWC_1986_1320,930,New Caledonia and Dependencies,1986,FRAN_1944_227,1320
VANU_1816_1321,935,Vanuatu (New Hebrides),1816,,1321
VANU_1906_1322,935,Vanuatu (New Hebrides),1906,UNIT_1816_205,1322
VANU_1906_1323,935,Vanuatu (New Hebrides),1906,FRAN_1944_227,1323
VANU_1981_1324,935,Vanuatu (New Hebrides),1981,,1324
SOLO_1816_1325,940,Solomon Islands (British Solomon Islands Protectorate),1816,,1325
SOLO_1893_1326,940,Solomon Islands (British Solomon Islands Protectorate),1893,UNIT_1816_205,1326
SOLO_1942_1327,940,Solomon Islands (British Solomon Islands Protectorate),1942,JAPA_1952_1129,1327
SOLO_1978_1328,940,Solomon Islands (British Solomon Islands Protectorate),1978,,1328
GILB_1892_1329,945,Gilbert and Ellice Is.,1892,UNIT_1816_205,1329
GILB_1916_1330,945,Gilbert and Ellice Is.,1916,UNIT_1816_205,1330
GILB_1975_1331,945,Gilbert and Ellice Is.,1975,KIRI_1999_1336,1331
GILB_1975_1332,945,Gilbert and Ellice Is.,1975,TUVA_2000_1340,1332
KIRI_1816_1333,946,Kiribati,1816,,1333
KIRI_1892_1334,946,Kiribati,1892,GILB_1975_1332,1334
KIRI_1975_1335,946,Kiribati,1975,UNIT_1816_205,1335
KIRI_1999_1336,946,Kiribati,1999,,1336
TUVA_1816_1337,947,Tuvalu,1816,,1337
TUVA_1892_1338,947,Tuvalu,1892,GILB_1975_1332,1338
TUVA_1975_1339,947,Tuvalu,1975,UNIT_1816_205,1339
TUVA_2000_1340,947,Tuvalu,2000,,1340
FIJI_1816_1341,950,Fiji,1816,,1341
FIJI_1871_1342,950,Fiji,1871,,1342
FIJI_1874_1343,950,Fiji,1874,UNIT_1816_205,1343
FIJI_1970_1344,950,Fiji,1970,,1344
TONG_1820_1345,955,Tonga (HaК»apai),1820,,1345
TONG_1900_1346,955,Tonga (HaК»apai),1900,UNIT_1816_205,1346
TONG_1970_1347,955,Tonga (HaК»apai),1970,,1347
TONG_1999_1348,955,Tonga (HaК»apai),1999,,1348
FREN_1816_1349,960,French Polynesia,1816,,1349
FREN_1842_1350,960,French Polynesia,1842,FRAN_1944_227,1350
FREN_1903_1351,960,French Polynesia,1903,FRAN_1944_227,1351
NAUR_1816_1352,970,Nauru,1816,,1352
NAUR_1888_1353,970,Nauru,1888,GERM_1990_301,1353
NAUR_1914_1354,970,Nauru,1914,AUST_1920_1277,1354
NAUR_1919_1355,970,Nauru,1919,AUST_1920_1277,1355
NAUR_1942_1356,970,Nauru,1942,JAPA_1952_1129,1356
NAUR_1945_1357,970,Nauru,1945,AUST_1920_1277,1357
NAUR_1968_1358,970,Nauru,1968,,1358
NAUR_1999_1359,970,Nauru,1999,,1359
USPA_1919_1360,980,U. S. Pacific Trust Territories (South Seas Mandate),1919,JAPA_1952_1129,1360
USPA_1947_1361,980,U. S. Pacific Trust Territories (South Seas Mandate),1947,UNIT_1816_3,1361
MARS_1816_1362,983,Marshall Is.,1816,,1362
MARS_1885_1363,983,Marshall Is.,1885,GERM_1990_301,1363
MARS_1914_1364,983,Marshall Is.,1914,JAPA_1952_1129,1364
MARS_1920_1365,983,Marshall Is.,1920,JAPA_1952_1129,1365
MARS_1945_1366,983,Marshall Is.,1945,UNIT_1816_3,1366
MARS_1947_1367,983,Marshall Is.,1947,USPA_1947_1361,1367
MARS_1979_1368,983,Marshall Is.,1979,,1368
MARS_1991_1369,983,Marshall Is.,1991,,1369
NORT_1816_1370,984,Northern Marianas Is.,1816,MARI_1898_4415,1370
NORT_1898_1371,984,Northern Marianas Is.,1898,NEWG_1975_1309,1371
NORT_1919_1372,984,Northern Marianas Is.,1919,JAPA_1952_1129,1372
NORT_1945_1373,984,Northern Marianas Is.,1945,UNIT_1816_3,1373
NORT_1947_1374,984,Northern Marianas Is.,1947,USPA_1947_1361,1374
NORT_1986_1375,984,Northern Marianas Is.,1986,UNIT_1816_3,1375
GUAM_1816_1376,985,Guam,1816,MARI_1898_4415,1376
GUAM_1898_1377,985,Guam,1898,UNIT_1816_3,1377
GUAM_1941_1378,985,Guam,1941,JAPA_1952_1129,1378
GUAM_1944_1379,985,Guam,1944,UNIT_1816_3,1379
PALA_1816_1380,986,Palau,1816,CARO_1947_4411,1380
PALA_1947_1381,986,Palau,1947,USPA_1947_1361,1381
PALA_1994_1382,986,Palau,1994,,1382
FEDE_1816_1383,987,Federated States of Micronesia,1816,CARO_1947_4411,1383
FEDE_1947_1384,987,Federated States of Micronesia,1947,USPA_1947_1361,1384
FEDE_1986_1385,987,Federated States of Micronesia,1986,UNIT_1816_3,1385
FEDE_1991_1386,987,Federated States of Micronesia,1991,,1386
SAMO_1900_1387,990,Samoa (Western Samoa) (German Samoa),1900,GERM_1990_301,1387
SAMO_1914_1388,990,Samoa (Western Samoa) (German Samoa),1914,NEWZ_1920_1312,1388
SAMO_1920_1389,990,Samoa (Western Samoa) (German Samoa),1920,NEWZ_1920_1312,1389
SAMO_1962_1390,990,Samoa (Western Samoa) (German Samoa),1962,,1390
SAMO_1976_1391,990,Samoa (Western Samoa) (German Samoa),1976,,1391
AMER_1900_1392,991,American Samoa,1900,UNIT_1816_3,1392
STAT_1861_1393,1001,States of America,1861,UNIT_1816_3,1393
STAT_1877_1394,1001,States of America,1877,UNIT_1816_3,1394
CONF_1861_1395,1002,Confederate States of America,1861,,1395
CONF_1865_1396,1002,Confederate States of America,1865,UNIT_1816_3,1396
CONF_1877_1397,1002,Confederate States of America,1877,UNIT_1816_3,1397
ATTU_1816_1398,1003,Attu and Kiska,1816,ALAS_1959_6,1398
ATTU_1942_1399,1003,Attu and Kiska,1942,JAPA_1952_1129,1399
ATTU_1943_1400,1003,Attu and Kiska,1943,ALAS_1959_6,1400
NORT_1816_1401,1004,North Carolina,1816,UNIT_1816_3,1401
NORT_1861_1402,1004,North Carolina,1861,CONF_1877_1397,1402
NORT_1865_1403,1004,North Carolina,1865,UNIT_1816_3,1403
VIRG_1816_1404,1005,Virginia,1816,UNIT_1816_3,1404
VIRG_1861_1405,1005,Virginia,1861,CONF_1877_1397,1405
VIRG_1865_1406,1005,Virginia,1865,UNIT_1816_3,1406
TENN_1816_1407,1006,Tennessee,1816,UNIT_1816_3,1407
TENN_1861_1408,1006,Tennessee,1861,CONF_1877_1397,1408
TENN_1865_1409,1006,Tennessee,1865,UNIT_1816_3,1409
ARKA_1816_1410,1007,Arkansas,1816,UNIT_1816_3,1410
ARKA_1861_1411,1007,Arkansas,1861,CONF_1877_1397,1411
ARKA_1865_1412,1007,Arkansas,1865,UNIT_1816_3,1412
FLOR_1816_1413,1008,Florida,1816,VICE_1816_1550,1413
FLOR_1819_1414,1008,Florida,1819,UNIT_1816_3,1414
FLOR_1861_1415,1008,Florida,1861,CONF_1877_1397,1415
FLOR_1865_1416,1008,Florida,1865,UNIT_1816_3,1416
SOUT_1816_1417,1009,South Carolina (Palmetto Republic),1816,UNIT_1816_3,1417
SOUT_1861_1418,1009,South Carolina (Palmetto Republic),1861,CONF_1877_1397,1418
SOUT_1865_1419,1009,South Carolina (Palmetto Republic),1865,UNIT_1816_3,1419
GEOR_1816_1420,1010,Georgia (U.S.),1816,UNIT_1816_3,1420
GEOR_1861_1421,1010,Georgia (U.S.),1861,CONF_1877_1397,1421
GEOR_1865_1422,1010,Georgia (U.S.),1865,UNIT_1816_3,1422
ALAB_1816_1423,1011,Alabama,1816,VICE_1816_1550,1423
ALAB_1821_1424,1011,Alabama,1821,UNIT_1816_3,1424
ALAB_1861_1425,1011,Alabama,1861,CONF_1877_1397,1425
ALAB_1865_1426,1011,Alabama,1865,UNIT_1816_3,1426
MISS_1816_1427,1012,Mississippi,1816,VICE_1816_1550,1427
MISS_1821_1428,1012,Mississippi,1821,UNIT_1816_3,1428
MISS_1861_1429,1012,Mississippi,1861,CONF_1877_1397,1429
MISS_1865_1430,1012,Mississippi,1865,UNIT_1816_3,1430
LOUI_1816_1431,1013,Louisiana,1816,VICE_1816_1550,1431
LOUI_1821_1432,1013,Louisiana,1821,UNIT_1816_3,1432
LOUI_1861_1433,1013,Louisiana,1861,CONF_1877_1397,1433
LOUI_1865_1434,1013,Louisiana,1865,UNIT_1816_3,1434
CALI_1816_1435,1014,California (Great Bear Republic),1816,VICE_1816_1550,1435
CALI_1821_1436,1014,California (Great Bear Republic),1821,MEXI_1863_127,1436
CALI_1846_1437,1014,California (Great Bear Republic),1846,UNIT_1816_3,1437
CHER_1816_1438,1015,Cherokee,1816,UNIT_1816_3,1438
OREG_1816_1439,1016,Oregon (Oregon Country),1816,VICE_1816_1550,1439
OREG_1816_1440,1016,Oregon (Oregon Country),1816,RUSS_1941_560,1440
OREG_1816_1441,1016,Oregon (Oregon Country),1816,SPAI_1816_238,1441
OREG_1818_1442,1016,Oregon (Oregon Country),1818,UNIT_1816_3,1442
OREG_1818_1443,1016,Oregon (Oregon Country),1818,UNIT_1816_205,1443
OREG_1846_1444,1016,Oregon (Oregon Country),1846,UNIT_1816_205,1444
OREG_1849_1445,1016,Oregon (Oregon Country),1849,BRIT_1871_1473,1445
OREG_1849_1446,1016,Oregon (Oregon Country),1849,VANC_1866_1476,1446
OREG_1848_1447,1016,Oregon (Oregon Country),1848,UNIT_1816_3,1447
EAST_1931_1448,1017,Eastern Greenland,1931,NORW_1945_613,1448
