cname,year,ccodecow,VDemcode,statagency,census,first_moderncensus,register_based_census,yearbook_published,yearbook_coverage,civreg,popreg,statag_intro,censusgraded_ability,ybcov_ability,infcap_irt,infcap_pca
Serbia/Yugoslavia,2014,345,198,1,0,NA,0,1,1,1,0,1,10,10,NA,0.6338397264480591
Serbia/Yugoslavia,2015,345,198,1,0,NA,0,1,1,1,0,1,10,10,NA,0.6338397264480591
Spain,1750,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1751,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1752,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1753,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1754,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1755,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1756,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1757,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1758,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1759,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1760,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1761,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1762,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1763,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1764,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1765,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1766,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1767,230,96,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1768,230,96,0,1,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1769,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1770,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1771,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1772,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1773,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1774,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1775,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1776,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1777,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1778,230,96,0,0,NA,0,NA,0,0,0,0,9,0,0.19051706790924072,0.0864010825753212
Spain,1779,230,96,0,0,NA,0,NA,0,0,0,0,8,0,0.1891503930091858,0.07680097222328186
Spain,1780,230,96,0,0,NA,0,NA,0,0,0,0,7,0,0.18792854249477386,0.06720085442066193
Spain,1781,230,96,0,0,NA,0,NA,0,0,0,0,6,0,0.18679168820381165,0.0576007217168808
Spain,1782,230,96,0,0,NA,0,NA,0,0,0,0,5,0,0.18580849468708038,0.04800060763955116
Spain,1783,230,96,0,0,NA,0,NA,0,0,0,0,4,0,0.1850598007440567,0.038400474935770035
Spain,1784,230,96,0,0,NA,0,NA,0,0,0,0,3,0,0.18421819806098938,0.0288003608584404
Spain,1785,230,96,0,0,NA,0,NA,0,0,0,0,2,0,0.18339309096336365,0.019200226292014122
Spain,1786,230,96,0,0,NA,0,NA,0,0,0,0,1,0,0.1826486736536026,0.009600113146007061
Spain,1787,230,96,0,1,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1788,230,96,0,0,NA,0,NA,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1789,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1790,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1791,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1792,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1793,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1794,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1795,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1796,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1797,230,96,0,1,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1798,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1799,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1800,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1801,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1802,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1803,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1804,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1805,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1806,230,96,0,0,NA,0,0,0,0,0,0,10,0,0.2023141086101532,0.09600121527910233
Spain,1807,230,96,0,0,NA,0,0,0,0,0,0,9,0,0.19051706790924072,0.0864010825753212
Spain,1808,230,96,0,0,NA,0,0,0,0,0,0,8,0,0.1891503930091858,0.07680097222328186
Spain,1809,230,96,0,0,NA,0,0,0,0,0,0,7,0,0.18792854249477386,0.06720085442066193
Spain,1810,230,96,0,0,NA,0,0,0,0,0,0,6,0,0.18679168820381165,0.0576007217168808
Spain,1811,230,96,0,0,NA,0,0,0,0,0,0,5,0,0.18580849468708038,0.04800060763955116
Spain,1812,230,96,0,0,NA,0,0,0,0,0,0,4,0,0.1850598007440567,0.038400474935770035
Spain,1813,230,96,0,0,NA,0,0,0,0,0,0,3,0,0.18421819806098938,0.0288003608584404
Spain,1814,230,96,0,0,NA,0,0,0,0,0,0,2,0,0.18339309096336365,0.019200226292014122
Spain,1815,230,96,0,0,NA,0,0,0,0,0,0,1,0,0.1826486736536026,0.009600113146007061
Spain,1816,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1817,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1818,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1819,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1820,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1821,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1822,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1823,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1824,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1825,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1826,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1827,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1828,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1829,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1830,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1831,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1832,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1833,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1834,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1835,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1836,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1837,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1838,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1839,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1840,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1841,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1842,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1843,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1844,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1845,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1846,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1847,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1848,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1849,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1850,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1851,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1852,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1853,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1854,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1855,230,96,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Spain,1856,230,96,1,0,NA,0,0,0,0,0,1,0,0,0.2714349925518036,0.18322105705738068
Spain,1857,230,96,1,1,1,0,0,0,0,0,1,20,0,0.38476958870887756,0.3752235174179077
Spain,1858,230,96,1,0,NA,0,1,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1859,230,96,1,0,NA,0,0,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1860,230,96,1,1,NA,0,1,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1861,230,96,1,0,NA,0,1,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1862,230,96,1,0,NA,0,0,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1863,230,96,1,0,NA,0,0,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1864,230,96,1,0,NA,0,0,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1865,230,96,1,0,NA,0,1,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1866,230,96,1,0,NA,0,0,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1867,230,96,1,0,NA,0,1,1,0,0,1,20,10,0.5034910440444946,0.5574859380722046
Spain,1868,230,96,1,0,NA,0,0,0,0,0,1,20,9,0.45510974526405334,0.539259672164917
Spain,1869,230,96,1,0,NA,0,0,0,0,0,1,20,8,0.44958892464637756,0.5210334062576294
Spain,1870,230,96,1,0,NA,0,0,0,0,0,1,19,7,0.41124600172042847,0.49320706725120544
Spain,1871,230,96,1,0,NA,0,0,0,1,0,1,18,6,0.4586000442504883,0.6377357840538025
Spain,1872,230,96,1,0,NA,0,0,0,1,0,1,17,5,0.45467641949653625,0.6099094152450562
Spain,1873,230,96,1,0,NA,0,0,0,1,0,1,16,4,0.4513797163963318,0.5820830464363098
Spain,1874,230,96,1,0,NA,0,0,0,1,0,1,15,3,0.4484865963459015,0.5542566776275635
Spain,1875,230,96,1,0,NA,0,0,0,1,0,1,14,2,0.4459376335144043,0.5264303088188171
Spain,1876,230,96,1,0,NA,0,0,0,1,0,1,13,1,0.4437078535556793,0.4986039400100708
Spain,1877,230,96,1,1,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1878,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1879,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1880,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1881,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1882,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1883,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1884,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1885,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1886,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1887,230,96,1,1,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1888,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1889,230,96,1,0,NA,0,0,0,1,0,1,20,9,0.5244022011756897,0.711614727973938
Spain,1890,230,96,1,0,NA,0,0,0,1,0,1,20,8,0.5181629061698914,0.6933884620666504
Spain,1891,230,96,1,0,NA,0,0,0,1,0,1,20,7,0.5140089392662048,0.6751622557640076
Spain,1892,230,96,1,0,NA,0,0,0,1,0,1,20,6,0.5108166933059692,0.65693598985672
Spain,1893,230,96,1,0,NA,0,0,0,1,0,1,20,5,0.5081364512443542,0.6387097835540771
Spain,1894,230,96,1,0,NA,0,0,0,1,0,1,20,4,0.5058013200759888,0.6204835176467896
Spain,1895,230,96,1,0,NA,0,0,0,1,0,1,20,3,0.5037108063697815,0.6022573113441467
Spain,1896,230,96,1,0,NA,0,0,0,1,0,1,20,2,0.5018619298934937,0.5840310454368591
Spain,1897,230,96,1,1,NA,0,0,0,1,0,1,20,1,0.5002761483192444,0.5658047795295715
Spain,1898,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1899,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1900,230,96,1,1,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1901,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1902,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1903,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1904,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1905,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1906,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1907,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1908,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1909,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1910,230,96,1,1,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1911,230,96,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Spain,1912,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1913,230,96,1,0,NA,0,0,0,1,0,1,20,9,0.5244022011756897,0.711614727973938
Spain,1914,230,96,1,0,NA,0,0,0,1,0,1,20,8,0.5181629061698914,0.6933884620666504
Spain,1915,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1916,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1917,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1918,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1919,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1920,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1921,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1922,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1923,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1924,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1925,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1926,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1927,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1928,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1929,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1930,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1931,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1932,230,96,1,0,NA,0,0,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1933,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1934,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1935,230,96,1,0,NA,0,0,0,1,0,1,20,9,0.5244022011756897,0.711614727973938
Spain,1936,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1937,230,96,1,0,NA,0,0,0,1,0,1,20,9,0.5244022011756897,0.711614727973938
Spain,1938,230,96,1,0,NA,0,0,0,1,0,1,20,8,0.5181629061698914,0.6933884620666504
Spain,1939,230,96,1,0,NA,0,0,0,1,0,1,20,7,0.5140089392662048,0.6751622557640076
Spain,1940,230,96,1,1,NA,0,0,0,1,0,1,20,6,0.5108166933059692,0.65693598985672
Spain,1941,230,96,1,0,NA,0,0,0,1,0,1,20,5,0.5081364512443542,0.6387097835540771
Spain,1942,230,96,1,0,NA,0,0,0,1,0,1,20,4,0.5058013200759888,0.6204835176467896
Spain,1943,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1944,230,96,1,0,NA,0,0,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1945,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1946,230,96,1,0,NA,0,0,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1947,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1948,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1949,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1950,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1951,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1952,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1953,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1954,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1955,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1956,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1957,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1958,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1959,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1960,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1961,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1962,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1963,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1964,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1965,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1966,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1967,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1968,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1969,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1970,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1971,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1972,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1973,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1974,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1975,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1976,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1977,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1978,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1979,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1980,230,96,1,0,NA,0,1,1,1,0,1,19,10,0.5161815881729126,0.7202408313751221
Spain,1981,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1982,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1983,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1984,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1985,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1986,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1987,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1988,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1989,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1990,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1991,230,96,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1992,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1993,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1994,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1995,230,96,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Spain,1996,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,1997,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,1998,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,1999,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2000,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2001,230,96,1,1,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2002,230,96,1,0,NA,0,0,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2003,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2004,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2005,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2006,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2007,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2008,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2009,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2010,230,96,1,0,NA,0,1,1,1,1,1,20,10,0.7944921851158142,0.9039987325668335
Spain,2011,230,96,1,1,NA,1,1,1,1,1,1,30,10,1,1
Spain,2012,230,96,1,1,NA,0,1,1,1,1,1,30,10,1,1
Spain,2013,230,96,1,1,NA,0,1,1,1,1,1,30,10,NA,1
Spain,2014,230,96,1,1,NA,0,1,1,1,1,1,30,10,NA,1
Spain,2015,230,96,1,1,NA,0,1,1,1,1,1,30,10,NA,1
Sweden,1750,380,5,0,1,1,0,0,0,1,0,0,20,0,0.3195422291755676,0.36435750126838684
Sweden,1751,380,5,0,0,NA,0,0,0,1,0,0,20,0,0.3195422291755676,0.36435750126838684
Sweden,1752,380,5,0,0,NA,0,0,0,1,0,0,20,0,0.3195422291755676,0.36435750126838684
Sweden,1753,380,5,0,0,NA,0,0,0,1,0,0,20,0,0.3195422291755676,0.36435750126838684
